Class,Family,Species,Troph,FoodI,FoodII,FoodIII,Stage,DietPercent,ItemName,ID
Actinopteri,Scombridae,Auxis thazard,4.5,nekton,finfish,bony fish,juv./adults,40.810001373291016,Anchovy,"ASV_265,ASV_185"
Actinopteri,Scombridae,Auxis thazard,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,59.189998626708984,Squid,"ASV_265,ASV_185"
Actinopteri,Scombridae,Auxis thazard,4.23,nekton,finfish,bony fish,recruits/juv.,86.4000015258789,fish,"ASV_265,ASV_185"
Actinopteri,Scombridae,Auxis thazard,4.23,nekton,finfish,n.a./other finfish,n.a./others,13.600000381469727,fisheries,"ASV_265,ASV_185"
Actinopteri,Scorpaenidae,Pontinus macrocephalus,NA,NA,NA,NA,NA,NA,NA,"ASV_399,ASV_201,ASV_490"
Actinopteri,Scorpaenidae,Scorpaena miostoma,NA,NA,NA,NA,NA,NA,NA,ASV_893
Actinopteri,Scorpaenidae,Scorpaena neglecta,NA,NA,NA,NA,NA,NA,NA,"ASV_1114,ASV_1149,ASV_249,ASV_157,ASV_255"
Actinopteri,Scorpaenidae,Scorpaenodes evides,NA,NA,NA,NA,NA,NA,NA,"ASV_100,ASV_1091,ASV_248,ASV_315,ASV_515,ASV_789,ASV_813,ASV_1352,ASV_261,ASV_53,ASV_587,ASV_595,ASV_670"
Actinopteri,Scorpaenidae,Scorpaenopsis possi,NA,NA,NA,NA,NA,NA,NA,ASV_922
Actinopteri,Serranidae,Cephalopholis cyanostigma,NA,NA,NA,NA,NA,NA,NA,ASV_235
Actinopteri,Serranidae,Cephalopholis sexmaculata,4.5,nekton,finfish,bony fish,juv./adults,14.859999656677246,Teleostei,"ASV_8,ASV_1"
Actinopteri,Serranidae,Cephalopholis sexmaculata,4.5,nekton,finfish,bony fish,juv./adults,85.13999938964844,Apogonidae,"ASV_8,ASV_1"
Actinopteri,Serranidae,Epinephelus bontoides,NA,NA,NA,NA,NA,NA,NA,"ASV_1019,ASV_1064,ASV_651,ASV_92,ASV_1104,ASV_167,ASV_39"
Actinopteri,Serranidae,Epinephelus heniochus,NA,NA,NA,NA,NA,NA,NA,"ASV_45,ASV_17"
Actinopteri,Serranidae,Epinephelus rivulatus,NA,NA,NA,NA,NA,NA,NA,ASV_313
Actinopteri,Serranidae,Epinephelus stictus,NA,NA,NA,NA,NA,NA,NA,"ASV_963,ASV_88"
Actinopteri,Serranidae,Grammistops ocellatus,NA,NA,NA,NA,NA,NA,NA,ASV_1005
Actinopteri,Serranidae,Hypoplectrus gemma,NA,NA,NA,NA,NA,NA,NA,ASV_290
Actinopteri,Serranidae,Liopropoma lunulatum,NA,NA,NA,NA,NA,NA,NA,"ASV_668,ASV_604"
Actinopteri,Serranidae,Pogonoperca punctata,NA,NA,NA,NA,NA,NA,NA,"ASV_153,ASV_277,ASV_491,ASV_640,ASV_155,ASV_174,ASV_398,ASV_55"
Actinopteri,Serranidae,Pseudogramma polyacantha,NA,NA,NA,NA,NA,NA,NA,"ASV_543,ASV_248"
Actinopteri,Serranidae,Sacura margaritacea,NA,NA,NA,NA,NA,NA,NA,ASV_927
Actinopteri,Serranidae,Serranocirrhitus latus,NA,NA,NA,NA,NA,NA,NA,ASV_607
Actinopteri,Siganidae,Siganus javus,NA,NA,NA,NA,NA,NA,NA,ASV_902
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,sponges/tunicates,ascidians,juv./adults,57.29999923706055,ascidians,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,plants,other plants,benthic algae/weeds,n.a./others,18.260000228881836,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,benth. crust.,crabs,juv./adults,7.929999828338623,crabs,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,1.9500000476837158,barnacles,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,0.3700000047683716,bryozoans,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,mollusks,n.a./other mollusks,juv./adults,0.5400000214576721,mollusks,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,9.359999656677246,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,cnidarians,n.a./other polyps,juv./adults,2.7799999713897705,anemones,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,worms,polychaetes,juv./adults,1.4600000381469727,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.96,zoobenthos,sponges/tunicates,sponges,juv./adults,0.10000000149011612,sponges,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.4,plants,other plants,benthic algae/weeds,n.a./others,23.100000381469727,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.4,nekton,finfish,bony fish,juv./adults,31.5,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.4,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,24.899999618530273,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.4,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,1.100000023841858,brachiopods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.4,zoobenthos,worms,polychaetes,juv./adults,19.399999618530273,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.16,plants,other plants,benthic algae/weeds,n.a./others,39.38999938964844,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.16,nekton,finfish,bony fish,juv./adults,22.479999542236328,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.16,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,15.649999618530273,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.16,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,8.09000015258789,brachiopods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.16,zoobenthos,worms,polychaetes,juv./adults,14.390000343322754,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.32,zoobenthos,benth. crust.,amphipods,juv./adults,9.380000114440918,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.32,plants,other plants,benthic algae/weeds,n.a./others,73.26000213623047,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.32,zoobenthos,mollusks,bivalves,juv./adults,11.6899995803833,bivalves,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.32,zoobenthos,worms,polychaetes,juv./adults,5.670000076293945,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,plants,other plants,benthic algae/weeds,n.a./others,80.279998779296875,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,nekton,finfish,bony fish,juv./adults,4.110000133514404,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,7.940000057220459,copepods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,1.9800000190734863,brachiopods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,zoobenthos,worms,polychaetes,juv./adults,5.670000076293945,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,plants,other plants,benthic algae/weeds,n.a./others,81.87000274658203,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,nekton,finfish,bony fish,juv./adults,2.4700000286102295,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,5.670000076293945,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,5.059999942779541,brachiopods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.33,zoobenthos,worms,polychaetes,juv./adults,4.929999828338623,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.04,zoobenthos,benth. crust.,amphipods,juv./adults,2.75,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.04,plants,other plants,benthic algae/weeds,n.a./others,96.66999816894531,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.04,zoobenthos,mollusks,bivalves,juv./adults,0.46000000834465027,bivalves,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.04,zoobenthos,worms,polychaetes,juv./adults,0.10999999940395355,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.03,zoobenthos,benth. crust.,amphipods,juv./adults,2.130000114440918,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.03,plants,other plants,benthic algae/weeds,n.a./others,97.87000274658203,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zoobenthos,benth. crust.,amphipods,juv./adults,6.380000114440918,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,plants,other plants,benthic algae/weeds,n.a./others,6.380000114440918,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zoobenthos,mollusks,bivalves,juv./adults,86.48999786376953,bivalves,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zoobenthos,worms,polychaetes,juv./adults,0.7400000095367432,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3,zooplankton,plank. crust.,plank. copepods,juv./adults,3,Temora,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3,zooplankton,plank. crust.,plank. copepods,juv./adults,13,Acartia,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3,zooplankton,plank. crust.,plank. copepods,juv./adults,23,plank. copepods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3,zooplankton,plank. crust.,plank. copepods,juv./adults,28,Centropages,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3,zooplankton,plank. crust.,plank. copepods,juv./adults,33,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.44,plants,other plants,benthic algae/weeds,n.a./others,71.19999694824219,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.44,nekton,finfish,bony fish,juv./adults,1.1799999475479126,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.44,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,23.229999542236328,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.44,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,1.2799999713897705,benth. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.44,zoobenthos,worms,polychaetes,juv./adults,3.0999999046325684,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.12,plants,other plants,benthic algae/weeds,n.a./others,93.45999908447266,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.12,nekton,finfish,bony fish,juv./adults,1.6100000143051147,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.12,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,3,copepods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.12,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,0.8600000143051147,brachiopods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.12,zoobenthos,worms,polychaetes,juv./adults,1.0700000524520874,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,zoobenthos,benth. crust.,amphipods,juv./adults,30.799999237060547,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,zoobenthos,benth. crust.,benth. copepods,juv./adults,6.340000152587891,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,plants,other plants,benthic algae/weeds,n.a./others,28.649999618530273,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,zoobenthos,mollusks,bivalves,juv./adults,4.190000057220459,bivalves,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,3.9600000381469727,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,zooplankton,plank. crust.,plank. copepods,juv./adults,3.2799999713897705,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,zoobenthos,worms,polychaetes,juv./adults,5.659999847412109,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.93,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,17.100000381469727,shrimps/prawns,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.22,zoobenthos,benth. crust.,amphipods,juv./adults,43.79999923706055,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.22,zoobenthos,benth. crust.,benth. copepods,juv./adults,30.149999618530273,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.22,plants,other plants,benthic algae/weeds,n.a./others,2.8399999141693115,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.22,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,3.069999933242798,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.22,zooplankton,plank. crust.,plank. copepods,juv./adults,1.1399999856948853,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.22,zoobenthos,worms,polychaetes,n.a./others,1.9299999475479126,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.22,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,17.059999465942383,shrimps/prawns,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.02,zoobenthos,benth. crust.,amphipods,juv./adults,67.94000244140625,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.02,zoobenthos,benth. crust.,benth. copepods,juv./adults,0.9599999785423279,benth. copepods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.02,plants,other plants,benthic algae/weeds,n.a./others,19.739999771118164,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.02,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,0.9599999785423279,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.02,zooplankton,plank. crust.,plank. copepods,juv./adults,3.950000047683716,plank. copepods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.02,zoobenthos,worms,polychaetes,juv./adults,3.950000047683716,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.02,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,2.509999990463257,shrimps/prawns,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.12,zoobenthos,benth. crust.,amphipods,juv./adults,30.760000228881836,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.12,zoobenthos,benth. crust.,benth. copepods,juv./adults,41.630001068115234,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.12,plants,other plants,benthic algae/weeds,n.a./others,4.570000171661377,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.12,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,7.929999828338623,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.12,zooplankton,plank. crust.,plank. copepods,juv./adults,5.650000095367432,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.12,zoobenthos,worms,polychaetes,juv./adults,1.090000033378601,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.12,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,8.369999885559082,shrimps/prawns,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zoobenthos,benth. crust.,amphipods,juv./adults,21.760000228881836,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zoobenthos,benth. crust.,benth. copepods,juv./adults,48.5099983215332,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,plants,other plants,benthic algae/weeds,n.a./others,3.450000047683716,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,9.510000228881836,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zoobenthos,worms,polychaetes,juv./adults,3.3299999237060547,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.15,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,13.4399995803833,shrimps/prawns,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.41,plants,other plants,benthic algae/weeds,n.a./others,0.8999999761581421,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.41,nekton,finfish,bony fish,juv./adults,10.800000190734863,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.41,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,44.79999923706055,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.41,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,0.10000000149011612,bryozoan,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.41,zoobenthos,worms,polychaetes,juv./adults,43.400001525878906,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.42,plants,other plants,benthic algae/weeds,n.a./others,5.28000020980835,benthic algae/weeds,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.42,nekton,finfish,bony fish,juv./adults,3.559999942779541,amphioxus,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.42,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,66.94000244140625,copepods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.42,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,4.360000133514404,bachiopods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.42,zoobenthos,worms,polychaetes,juv./adults,19.860000610351562,polychaetes,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.24,zoobenthos,benth. crust.,amphipods,juv./adults,16,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.24,zoobenthos,benth. crust.,benth. copepods,juv./adults,19,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.24,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,47.70000076293945,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.24,zooplankton,plank. crust.,plank. copepods,juv./adults,17.299999237060547,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.17,zoobenthos,benth. crust.,amphipods,juv./adults,32.43000030517578,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.17,zoobenthos,benth. crust.,benth. copepods,juv./adults,7.559999942779541,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.17,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,10.270000457763672,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.17,zooplankton,plank. crust.,plank. copepods,juv./adults,43.2400016784668,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.17,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,6.489999771118164,shrimps/prawns,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.92,detritus,detritus,debris,n.a./others,18,debris,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.92,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,23.899999618530273,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.92,zooplankton,plank. crust.,plank. copepods,juv./adults,58.099998474121094,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.01,zoobenthos,benth. crust.,amphipods,juv./adults,4.900000095367432,amphipods,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.01,zoobenthos,benth. crust.,benth. copepods,juv./adults,2.299999952316284,Harpacticoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.01,detritus,detritus,debris,n.a./others,4.300000190734863,debris,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.01,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,eggs,8.800000190734863,plank. invertebrates,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,3.01,zooplankton,plank. crust.,plank. copepods,juv./adults,79.69999694824219,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.92,detritus,detritus,debris,n.a./others,8.100000381469727,debris,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,2.92,zooplankton,plank. crust.,plank. copepods,juv./adults,91.9000015258789,Calanoida,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,4.4,nekton,finfish,bony fish,juv./adults,1.7000000476837158,Engraulidae,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,4.4,zoobenthos,mollusks,n.a./other mollusks,juv./adults,81.30000305175781,Mollusca,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,4.4,zoobenthos,cnidarians,n.a./other polyps,juv./adults,16.299999237060547,Anthozoa,"ASV_313,ASV_448"
Actinopteri,Sparidae,Lagodon rhomboides,4.4,zoobenthos,echinoderms,sea stars/brittle stars,juv./adults,0.699999988079071,Ophiuroidea,"ASV_313,ASV_448"
Actinopteri,Sphyraenidae,Sphyraena helleri,NA,NA,NA,NA,NA,NA,NA,"ASV_250,ASV_59,ASV_207,ASV_209,ASV_35"
Actinopteri,Stomiidae,Astronesthes sp. CBM DNA No. 2015-229,NA,NA,NA,NA,NA,NA,NA,"ASV_421,ASV_961,ASV_323,ASV_470"
Actinopteri,Synodontidae,Synodus oculeus,NA,NA,NA,NA,NA,NA,NA,"ASV_1122,ASV_1140,ASV_272"
Actinopteri,Tetraodontidae,Lagocephalus lagocephalus,NA,NA,NA,NA,NA,NA,NA,ASV_704
Actinopteri,Trachipteridae,Desmodema polystictum,NA,NA,NA,NA,NA,NA,NA,ASV_1243
Actinopteri,Trichiuridae,Evoxymetopon taeniatus,NA,NA,NA,NA,NA,NA,NA,"ASV_228,ASV_184"
Actinopteri,Triglidae,Prionotus evolans,4.28,zoobenthos,mollusks,bivalves,juv./adults,0.10000000149011612,Bivalvia,"ASV_1170,ASV_964,ASV_1304"
Actinopteri,Triglidae,Prionotus evolans,4.28,nekton,finfish,bony fish,juv./adults,77.30000305175781,Osteichthyes,"ASV_1170,ASV_964,ASV_1304"
Actinopteri,Triglidae,Prionotus evolans,4.28,zoobenthos,benth. crust.,crabs,juv./adults,15.300000190734863,Cancer irroratus,"ASV_1170,ASV_964,ASV_1304"
Actinopteri,Triglidae,Prionotus evolans,4.28,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,1.2999999523162842,Crustacea,"ASV_1170,ASV_964,ASV_1304"
Actinopteri,Triglidae,Prionotus evolans,4.28,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,6,Crangon septemspinosa,"ASV_1170,ASV_964,ASV_1304"
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,nekton,finfish,bony fish,juv./adults,35.400001525878906,bony fish,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,12.199999809265137,Decapod crustaceans,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,0.20000000298023224,benthic invertebrates,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,nekton,finfish,n.a./other finfish,juv./adults,8,Chondrichthyes,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,others,mammals,n.a./other mammals,juv./adults,4.599999904632568,mammals,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,zoobenthos,mollusks,n.a./other mollusks,juv./adults,0.6000000238418579,molluscs,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,others,herps,n.a./other reptiles,juv./adults,23.799999237060547,Sea turtles,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,others,birds,sea birds,juv./adults,10.399999618530273,sea birds,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.08,nekton,cephalopods,squids/cuttlefish,juv./adults,4.800000190734863,squids/cuttlefish,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,3.8,nekton,finfish,bony fish,juv./adults,50,Diodon,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,3.8,others,herps,turtles,juv./adults,50,Caretta caretta,ASV_1061
Chondrichthyes,Carcharhinidae,Galeocerdo cuvier,4.54,nekton,finfish,bony fish,juv./adults,6,Pomatomus saltatrix,ASV_1061
