Class,Family,Species,Troph,Length,FoodI,FoodII,FoodIII,Stage,DietPercent,ItemName,ID,Stations
Actinopteri,Myctophidae,Diogenichthys laternatus,,5.0,,,,,,,"ASV_448,ASV_561,ASV_788,ASV_854,ASV_110,ASV_118,ASV_488","CDOU,CHAM,not_found"
Actinopteri,Myctophidae,Hygophum proximum,,5.0,,,,,,,"ASV_1072,ASV_988",not_found
Actinopteri,Myctophidae,Hygophum reinhardtii,,6.0,,,,,,,"ASV_242,ASV_152,ASV_435","CHAM,RED,not_found"
Actinopteri,Myctophidae,Hygophum sp. CBM:ZF:14740,,,,,,,,,ASV_1200,not_found
Actinopteri,Myctophidae,Lampanyctus macdonaldi,,16.0,,,,,,,"ASV_1125,ASV_1302",not_found
Actinopteri,Myctophidae,Lampanyctus sp. Y13,,,,,,,,,ASV_1238,not_found
Actinopteri,Myctophidae,Myctophum aurolaternatum,,11.0,,,,,,,"ASV_775,ASV_319",not_found
Actinopteri,Myctophidae,Myctophum nitidulum,,8.300000190734863,,,,,,,"ASV_1155,ASV_1273,ASV_1314,ASV_1319,ASV_1331,ASV_496,ASV_551,ASV_768","CMAR,RED,not_found"
Actinopteri,Myctophidae,Nannobrachium achirus,,,,,,,,,"ASV_393,ASV_1102,ASV_214",not_found
Actinopteri,Myctophidae,Nannobrachium atrum,,,,,,,,,ASV_891,not_found
Actinopteri,Myctophidae,Notoscopelus resplendens,,9.5,,,,,,,"ASV_631,ASV_659,ASV_423",not_found
Actinopteri,Myctophidae,Triphoturus mexicanus,,7.0,,,,,,,"ASV_145,ASV_1221,ASV_383",not_found
Actinopteri,Notosudidae,Scopelosaurus harryi,3.13,32.0,zoobenthos,benth. crust.,benth. copepods,juv./adults,63.400001525878906,Calanus cristatus,"ASV_829,ASV_577",not_found
Actinopteri,Notosudidae,Scopelosaurus harryi,3.13,32.0,zooplankton,plank. crust.,euphausiids,juv./adults,30.5,Thysanoessa longipes,"ASV_829,ASV_577",not_found
Actinopteri,Notosudidae,Scopelosaurus harryi,3.13,32.0,zoobenthos,mollusks,gastropods,juv./adults,6.099999904632568,Clione limacina,"ASV_829,ASV_577",not_found
Actinopteri,Ophichthidae,Brachysomophis porphyreus,,129.5,,,,,,,"ASV_796,ASV_861,ASV_325,ASV_427,ASV_494,ASV_657",not_found
Actinopteri,Ophichthidae,Ophichthus serpentinus,,68.0,,,,,,,ASV_1206,not_found
Actinopteri,Ophichthidae,Ophisurus macrorhynchos,,140.0,,,,,,,"ASV_364,ASV_1325",not_found
Actinopteri,Ophichthidae,Xyrias revulsus,,93.0,,,,,,,ASV_1018,not_found
Actinopteri,Ophichthidae,Yirrkala misolensis,,51.20000076293945,,,,,,,"ASV_782,ASV_239",not_found
Actinopteri,Ophidiidae,Brotula multibarbata,3.67,100.0,nekton,finfish,bony fish,juv./adults,18.030000686645508,bony fish,"ASV_432,ASV_956",not_found
Actinopteri,Ophidiidae,Brotula multibarbata,3.67,100.0,zoobenthos,benth. crust.,crabs,juv./adults,69.13999938964844,xanthid,"ASV_432,ASV_956",not_found
Actinopteri,Ophidiidae,Brotula multibarbata,3.67,100.0,zooplankton,plank. crust.,mysids,juv./adults,5.53000020980835,mysids,"ASV_432,ASV_956",not_found
Actinopteri,Ophidiidae,Brotula multibarbata,3.67,100.0,zooplankton,plank. crust.,n.a./other plank. crustaceans,larvae,0.3300000131130218,crab megalops,"ASV_432,ASV_956",not_found
Actinopteri,Ophidiidae,Brotula multibarbata,3.67,100.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,6.96999979019165,Decapoda,"ASV_432,ASV_956",not_found
Actinopteri,Opistognathidae,Opistognathus iyonis,,6.0,,,,,,,"ASV_190,ASV_130","GARD,RED"
Actinopteri,Opistognathidae,Opistognathus jacksoniensis,,,,,,,,,"ASV_1066,ASV_148,ASV_215,ASV_247,ASV_33,ASV_429,ASV_513,ASV_531,ASV_672,ASV_849,ASV_1218,ASV_139,ASV_16,ASV_196,ASV_225,ASV_234,ASV_347","BAR,CDOU,CHAM,CMAR,CORA,CUEV,DAPH,EGAS,ELI,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PMOR,PROJ,PVIC,RED,SOMB,STAFE,SUAR,TOR,not_found"
Actinopteri,Oplegnathidae,Oplegnathus fasciatus,,80.0,,,,,,,"ASV_436,ASV_363","CDOU,not_found"
Actinopteri,Oplegnathidae,Oplegnathus woodwardi,,45.0,,,,,,,"ASV_213,ASV_109,ASV_280","PCAL,PIN,not_found"
Actinopteri,Paralichthyidae,Citharichthys sordidus,3.45,41.0,zoobenthos,worms,n.a./other annelids,juv./adults,10.3100004196167,annelids,ASV_471,not_found
Actinopteri,Paralichthyidae,Citharichthys sordidus,3.45,41.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,89.69000244140625,benth. crustaceans,ASV_471,not_found
Actinopteri,Paralichthyidae,Citharichthys sordidus,3.5,41.0,zoobenthos,worms,n.a./other annelids,juv./adults,0.1000000014901161,annelids,ASV_471,not_found
Actinopteri,Paralichthyidae,Citharichthys sordidus,3.5,41.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,99.9000015258789,benth. crustaceans,ASV_471,not_found
Actinopteri,Paralichthyidae,Etropus microstomus,,13.0,,,,,,,ASV_682,not_found
Actinopteri,Paralichthyidae,Paralichthys albigutta,,71.0,,,,,,,"ASV_835,ASV_364",not_found
Actinopteri,Phosichthyidae,Vinciguerria sp. CBM:ZF:14736,,,,,,,,,"ASV_15,ASV_318,ASV_774,ASV_9","BAR,CDOU,CHAM,CMAR,CORA,CUEV,EGAS,ELI,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PMOR,PROJ,PVIC,RED,SOMB,STAFE,SUAR,not_found"
Actinopteri,Pomacentridae,Abudefduf taurus,2.14,25.0,plants,other plants,benthic algae/weeds,n.a./others,94.0,Amphiroa,ASV_1162,not_found
Actinopteri,Pomacentridae,Abudefduf taurus,2.14,25.0,zoobenthos,mollusks,chitons,juv./adults,0.1000000014901161,chitons,ASV_1162,not_found
Actinopteri,Pomacentridae,Abudefduf taurus,2.14,25.0,zoobenthos,benth. crust.,crabs,juv./adults,0.3000000119209289,Porcellanidae,ASV_1162,not_found
Actinopteri,Pomacentridae,Abudefduf taurus,2.14,25.0,zoobenthos,mollusks,gastropods,juv./adults,0.2000000029802322,gastropods,ASV_1162,not_found
Actinopteri,Pomacentridae,Abudefduf taurus,2.14,25.0,zoobenthos,cnidarians,n.a./other polyps,juv./adults,5.300000190734863,Zoanthus sociatus,ASV_1162,not_found
Actinopteri,Pomacentridae,Abudefduf taurus,2.14,25.0,zoobenthos,cnidarians,n.a./other polyps,n.a./others,0.1000000014901161,hydroids,ASV_1162,not_found
Actinopteri,Pomacentridae,Chromis multilineata,,,,,,,,,ASV_198,"PIN,PROJ"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,benth. crust.,amphipods,juv./adults,0.1000000014901161,amphipods,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,plants,other plants,benthic algae/weeds,n.a./others,92.81999969482422,Ceramium byssoideum,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,nekton,finfish,bony fish,n.a./others,0.1000000014901161,fish scales,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,mollusks,gastropods,juv./adults,0.1000000014901161,gastropods,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,cnidarians,hard corals,juv./adults,2.289999961853028,corals,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,n.a./others,1.870000004768372,crustaceans,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,benth. crust.,ostracods,juv./adults,0.209999993443489,ostracods,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,echinoderms,sea stars/brittle stars,n.a./others,1.0399999618530271,ophiuroids,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,1.25,shrimps,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon chrysurus,2.1,21.0,zoobenthos,sponges/tunicates,sponges,juv./adults,0.209999993443489,sponges,"ASV_255,ASV_99","BAR,CUEV,ELI,PESP,PIN,PLAZ,PMAN,PMOR,STAFE"
Actinopteri,Pomacentridae,Microspathodon dorsalis,,31.0,,,,,,,"ASV_108,ASV_1115,ASV_705,ASV_122","CDOU,CHAM,not_found"
Actinopteri,Pomacentridae,Stegastes fuscus,,12.600000381469728,,,,,,,"ASV_11,ASV_4","BAR,CDOU,CHAM,CMAR,CORA,CUEV,DAPH,EGAS,ELI,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PMOR,PROJ,PVIC,RED,SOMB,STAFE,SUAR,TOR,not_found"
Actinopteri,Pomacentridae,Stegastes rectifraenum,,13.5,,,,,,,"ASV_47,ASV_45","BAR,CDOU,CHAM,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PMOR,PROJ,SOMB,STAFE,SUAR,TOR"
Actinopteri,Priacanthidae,Cookeolus japonicus,,69.0,,,,,,,ASV_1041,not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zoobenthos,benth. crust.,amphipods,juv./adults,0.699999988079071,amphipods,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zooplankton,fish (early stages),fish eggs/larvae,larvae,29.899999618530277,Dactylopterus volitans,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zoobenthos,mollusks,gastropods,juv./adults,1.2000000476837158,gastropods,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zoobenthos,benth. crust.,isopods,juv./adults,4.900000095367432,isopods,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zooplankton,plank. crust.,mysids,juv./adults,7.800000190734863,mysids,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zooplankton,plank. crust.,n.a./other plank. crustaceans,larvae,5.400000095367432,stomatopod,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zooplankton,plank. crust.,n.a./other plank. crustaceans,larvae,10.0,alpheid shrimp,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zooplankton,plank. crust.,n.a./other plank. crustaceans,larvae,14.399999618530272,crab,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zooplankton,other plank. Invertebrates,n.a./other plank. invertebrates,larvae,8.899999618530273,Cephalopod,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.42,50.70000076293945,zoobenthos,worms,polychaetes,juv./adults,16.799999237060547,polychaetes,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.81,50.70000076293945,nekton,finfish,bony fish,juv./adults,14.8100004196167,bony fish,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.81,50.70000076293945,zoobenthos,benth. crust.,crabs,adults,10.050000190734863,crabs,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.81,50.70000076293945,zooplankton,plank. crust.,mysids,juv./adults,0.5299999713897705,mysids,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.81,50.70000076293945,zooplankton,plank. crust.,n.a./other plank. crustaceans,larvae,42.720001220703125,crabs megalops,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.81,50.70000076293945,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,4.760000228881836,shrimps,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.81,50.70000076293945,nekton,cephalopods,squids/cuttlefish,juv./adults,26.979999542236328,squids/cuttlefish,"ASV_795,ASV_1023",not_found
Actinopteri,Priacanthidae,Heteropriacanthus cruentatus,3.81,50.70000076293945,zoobenthos,benth. crust.,stomatopods,juv./adults,0.1299999952316284,stomatopods,"ASV_795,ASV_1023",not_found
Actinopteri,Regalecidae,Regalecus russelii,,,,,,,,,ASV_826,not_found
Actinopteri,Rondeletiidae,Rondeletia loricata,,11.0,,,,,,,ASV_1156,not_found
Actinopteri,Sciaenidae,Bairdiella chrysoura,4.4,30.0,nekton,finfish,bony fish,juv./adults,11.899999618530272,bony fish,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,4.4,30.0,nekton,finfish,bony fish,juv./adults,78.69999694824219,Engraulidae,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,4.4,30.0,detritus,detritus,debris,n.a./others,0.3000000119209289,detritus,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,4.4,30.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,1.0,Decapoda,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,4.4,30.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,n.a./others,3.299999952316284,Tanaidae,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,4.4,30.0,zoobenthos,worms,polychaetes,juv./adults,0.6000000238418579,polychaetes,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,4.4,30.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,4.199999809265137,Penaeidae,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.84,30.0,nekton,finfish,bony fish,juv./adults,2.200000047683716,bony fish,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.84,30.0,nekton,finfish,bony fish,juv./adults,9.5,Ariidae,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.84,30.0,nekton,finfish,bony fish,juv./adults,29.700000762939453,Engraulidae,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.84,30.0,detritus,detritus,debris,n.a./others,7.099999904632568,debris,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.84,30.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,18.5,Decapoda,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.84,30.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,33.0,Caridea,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,zoobenthos,benth. crust.,amphipods,juv./adults,16.799999237060547,Gammaridea,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,plants,other plants,benthic algae/weeds,n.a./others,7.5,algae,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,nekton,finfish,bony fish,juv./adults,15.0,bony fish,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,zoobenthos,mollusks,gastropods,juv./adults,2.5,Bittium,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,zooplankton,plank. crust.,plank. copepods,juv./adults,18.5,Calanoida,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,zoobenthos,worms,polychaetes,juv./adults,13.699999809265137,polychaetes,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,7.5,Palaemonetes,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.39,30.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,18.5,Hippolyte,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Bairdiella chrysoura,3.2,30.0,zooplankton,plank. crust.,mysids,juv./adults,100.0,Mysidopsis bigelowi,"ASV_158,ASV_72,ASV_47,ASV_76","BAR,CMAR,CORA,ELI,GARD,PIN,PLAZ,PMAN,PROJ,PVIC,SOMB,STAFE,SUAR"
Actinopteri,Sciaenidae,Equetus lanceolatus,,,,,,,,,"ASV_420,ASV_689,ASV_107,ASV_682,ASV_980","CDOU,CHAM,not_found"
Actinopteri,Sciaenidae,Genyonemus lineatus,,41.0,,,,,,,"ASV_159,ASV_1249,ASV_50","BAR,PVIC,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,zoobenthos,mollusks,bivalves,juv./adults,0.8600000143051147,bivalves,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,nekton,finfish,bony fish,juv./adults,2.150000095367432,Clupeidae,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,nekton,finfish,bony fish,juv./adults,2.200000047683716,Monacanthidae,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,nekton,finfish,bony fish,juv./adults,11.640000343322754,Scomberoides spp.,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,nekton,finfish,bony fish,juv./adults,46.79999923706055,Spratelloides delicatulus,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,zooplankton,plank. crust.,mysids,juv./adults,8.140000343322754,mysids,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,zooplankton,plank. crust.,n.a./other plank. crustaceans,larvae,1.3300000429153442,plank. crustaceans,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,nekton,cephalopods,squids/cuttlefish,juv./adults,21.450000762939453,squids/cuttlefish,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,zoobenthos,benth. crust.,stomatopods,juv./adults,1.0199999809265137,stomatopods,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.34,65.0,zoobenthos,benth. crust.,stomatopods,juv./adults,4.409999847412109,stomatopods,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.5,65.0,nekton,finfish,bony fish,juv./adults,40.810001373291016,Anchovy,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.5,65.0,nekton,cephalopods,squids/cuttlefish,juv./adults,59.18999862670898,Squid,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.23,65.0,nekton,finfish,bony fish,recruits/juv.,86.4000015258789,fish,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scombridae,Auxis thazard,4.23,65.0,nekton,finfish,n.a./other finfish,n.a./others,13.600000381469728,fisheries,"ASV_265,ASV_185","CHAM,not_found"
Actinopteri,Scorpaenidae,Pontinus macrocephalus,,36.5,,,,,,,"ASV_399,ASV_201,ASV_490","CDOU,PMOR,PVIC,not_found"
Actinopteri,Scorpaenidae,Scorpaena miostoma,,13.0,,,,,,,ASV_893,not_found
Actinopteri,Scorpaenidae,Scorpaena neglecta,,37.5,,,,,,,"ASV_1114,ASV_1149,ASV_249,ASV_157,ASV_255","CDOU,CHAM,PIN,PLAZ,STAFE,not_found"
Actinopteri,Scorpaenidae,Scorpaenodes evides,,10.5,,,,,,,"ASV_100,ASV_1091,ASV_248,ASV_315,ASV_515,ASV_789,ASV_813,ASV_1352,ASV_261,ASV_53,ASV_587,ASV_595,ASV_670","CDOU,CHAM,CMAR,DAPH,PCAL,PESP,PIN,PMOR,PROJ,PVIC,RED,SOMB,not_found"
Actinopteri,Scorpaenidae,Scorpaenopsis possi,,19.399999618530277,,,,,,,ASV_922,not_found
Actinopteri,Serranidae,Cephalopholis cyanostigma,,40.0,,,,,,,ASV_235,not_found
Actinopteri,Serranidae,Cephalopholis sexmaculata,4.5,50.0,nekton,finfish,bony fish,juv./adults,14.859999656677246,Teleostei,"ASV_8,ASV_1","CDOU,CHAM,CMAR,CORA,CUEV,DAPH,EGAS,GARD,PCAL,PESP,PIN,PLAZ,PMOR,PROJ,PVIC,RED,SOMB,STAFE,SUAR,TOR"
Actinopteri,Serranidae,Cephalopholis sexmaculata,4.5,50.0,nekton,finfish,bony fish,juv./adults,85.13999938964844,Apogonidae,"ASV_8,ASV_1","CDOU,CHAM,CMAR,CORA,CUEV,DAPH,EGAS,GARD,PCAL,PESP,PIN,PLAZ,PMOR,PROJ,PVIC,RED,SOMB,STAFE,SUAR,TOR"
Actinopteri,Serranidae,Epinephelus bontoides,,30.0,,,,,,,"ASV_1019,ASV_1064,ASV_651,ASV_92,ASV_1104,ASV_167,ASV_39","CDOU,CHAM,CMAR,DAPH,EGAS,ELI,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PMOR,PROJ,SOMB,not_found"
Actinopteri,Serranidae,Epinephelus heniochus,,35.0,,,,,,,"ASV_45,ASV_17","BAR,CDOU,CHAM,CMAR,CORA,DAPH,EGAS,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PMOR,PROJ,SOMB,STAFE,SUAR,TOR"
Actinopteri,Serranidae,Epinephelus rivulatus,,45.0,,,,,,,ASV_313,not_found
Actinopteri,Serranidae,Epinephelus stictus,,33.0,,,,,,,"ASV_963,ASV_88","BAR,not_found"
Actinopteri,Serranidae,Grammistops ocellatus,,13.199999809265137,,,,,,,ASV_1005,not_found
Actinopteri,Serranidae,Hypoplectrus gemma,,13.0,,,,,,,ASV_290,not_found
Actinopteri,Serranidae,Liopropoma lunulatum,,18.700000762939453,,,,,,,"ASV_668,ASV_604",not_found
Actinopteri,Serranidae,Pogonoperca punctata,,35.0,,,,,,,"ASV_153,ASV_277,ASV_491,ASV_640,ASV_155,ASV_174,ASV_398,ASV_55","CHAM,PCAL,PESP,PIN,PLAZ,PROJ,RED,STAFE,SUAR,not_found"
Actinopteri,Serranidae,Pseudogramma polyacantha,,8.600000381469727,,,,,,,"ASV_543,ASV_248",not_found
Actinopteri,Serranidae,Sacura margaritacea,,13.0,,,,,,,ASV_927,not_found
Actinopteri,Serranidae,Serranocirrhitus latus,,13.0,,,,,,,ASV_607,not_found
Actinopteri,Siganidae,Siganus javus,,53.0,,,,,,,ASV_902,not_found
Actinopteri,Sparidae,Lagodon rhomboides,2.96,40.0,zoobenthos,sponges/tunicates,ascidians,juv./adults,57.29999923706055,ascidians,"ASV_313,ASV_448",not_found
Actinopteri,Sparidae,Lagodon rhomboides,2.96,40.0,plants,other plants,benthic algae/weeds,n.a./others,18.26000022888184,benthic algae/weeds,"ASV_313,ASV_448",not_found
Actinopteri,Sparidae,Lagodon rhomboides,2.96,40.0,zoobenthos,benth. crust.,crabs,juv./adults,7.929999828338623,crabs,"ASV_313,ASV_448",not_found
Actinopteri,Sparidae,Lagodon rhomboides,2.96,40.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,1.950000047683716,barnacles,"ASV_313,ASV_448",not_found
